sentence1,sentence2,score,BoW score,TF-IDF score,BoW Pearson Correlation,BoW Spearman Rank Correlation,TF-IDF Pearson Correlation,TF-IDF Spearman Rank Correlation,BoW/True,TF-IDF/True
"Officials are trying to retrieve the bodies from the water,"" police officer J.D. Tambe told Reuters, adding 26 of the dead were women.","Officials are trying to retrieve the bodies from the water,"" police official J.D. Tambe told Reuters.",0.6,0.8250286473253902,0.7945078880825026,0.0,0.0,0.0,0.0,1.375047745542317,1.3241798134708378
"According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.","The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.",0.7,0.7733088933397005,0.6725854830837621,0.0,0.0,0.0,0.0,1.1047269904852866,0.9608364044053744
"""This is an easy case in my view and wholly without merit, both factually and legally.""","""This case is wholly without merit, both factually and legally,"" Judge Denny Chin scoffed.",0.65,0.6929348671835832,0.662211983609024,0.0,0.0,0.0,0.0,1.0660536418208972,1.018787667090806
The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.,"Maximum sustained winds were around 40 mph, with stronger gusts.",0.45,0.4743416490252569,0.5535396321798229,0.0,0.0,0.0,0.0,1.0540925533894596,1.2300880715107176
"The WiFi potties were to be unveiled this summer, at music festivals in Britain.",The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.,0.8,0.5185629788417315,0.352780880335928,0.0,0.0,0.0,0.0,0.6482037235521644,0.44097610041991003
"MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.","DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.",0.85,0.5869391856534221,0.5516355479027457,0.0,0.0,0.0,0.0,0.690516689004026,0.648982997532642
Forecasters said warnings might go up for Cuba later Thursday.,Watches or warnings could be issued for eastern Cuba later on Thursday.,0.8,0.45643546458763856,0.47576493261164476,0.0,0.0,0.0,0.0,0.5705443307345481,0.5947061657645559
Shiites make up 20 percent of the country's population.,"Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.",0.6,0.7396002616336388,0.7083748540594482,0.0,0.0,0.0,0.0,1.2326671027227314,1.180624756765747
"The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.","The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.",0.68,0.7968190728895957,0.7869788186122925,0.0,0.0,0.0,0.0,1.1717927542494053,1.1573217920769006
"The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.","It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.",0.76,0.7632031385908294,0.7284039652730957,0.0,0.0,0.0,0.0,1.0042146560405651,0.9584262700961785
"GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.","GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.",0.8,0.9045340337332909,0.9346970095799878,0.0,0.0,0.0,0.0,1.1306675421666135,1.1683712619749846
British Airways' New York-to-London runs will end in October.,British Airways plans to retire its seven Concordes at the end of October.,0.5,0.4181210050035454,0.4848795605311411,0.0,0.0,0.0,0.0,0.8362420100070908,0.9697591210622822
"The new policy gives greatest weight to grades, test scores and a student's high school curriculum.","Academic achievement -- including grades, test scores and high school curriculum -- are given the highest priority.",0.9,0.5333333333333332,0.47777201387408563,0.0,0.0,0.0,0.0,0.5925925925925924,0.5308577931934285
"The new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by Monday, according to security analysts.","Security analysts said the new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by mid-afternoon on Monday.",0.9,0.85106449634699,0.898440861132778,0.0,0.0,0.0,0.0,0.9456272181633222,0.9982676234808644
"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.","Another person, a man from Fort Worth, Texas, also was missing.",0.72,0.5368754921931593,0.5415712767154157,0.0,0.0,0.0,0.0,0.7456604058238324,0.7521823287714108
"The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.","The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.",0.16,0.3429971702850177,0.18299361738639378,0.0,0.0,0.0,0.0,2.1437323142813605,1.143710108664961
AFTRA members approved the merger by a vote of 75.88% to 24.12%.,"AFTRA, on the other hand, approved the merger by a whopping 75 percent.",0.82,0.5188745216627709,0.5701216685714903,0.0,0.0,0.0,0.0,0.6327738069058182,0.6952703275262077
"The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.","The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.",0.45,0.5619514869490164,0.5142628887468563,0.0,0.0,0.0,0.0,1.2487810821089254,1.1428064194374585
"While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.","While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.",1.0,0.9359709753334589,0.9157394433612203,0.0,0.0,0.0,0.0,0.9359709753334589,0.9157394433612203
"On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.","On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.",0.75,0.912870929175277,0.8975836726385333,0.0,0.0,0.0,0.0,1.2171612389003694,1.1967782301847112
"""I'm real excited to be a Cleveland Cavalier,"" James said.","""I'm really excited about going to Cleveland,"" James told ESPN.com.",0.73,0.4472135954999579,0.4480144721242199,0.0,0.0,0.0,0.0,0.6126213636985726,0.6137184549646848
"According to law enforcement officials, the person arrested was a known sophisticated hacker.","According to law enforcement officials, the individual decrypted passwords on the server.",0.53,0.5400617248673218,0.3821606557819396,0.0,0.0,0.0,0.0,1.0189843865421166,0.7210578410979992
"Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.","Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.",0.67,0.46709936649691375,0.5613632133880351,0.0,0.0,0.0,0.0,0.6971632335774831,0.8378555423702015
"The broad Standard & Poor's 500 Index .SPX gained 19.72 points, or 1.98 percent, to 1,015.69.","The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.",0.6,0.4551495636817562,0.3368599251396163,0.0,0.0,0.0,0.0,0.7585826061362604,0.5614332085660272
"It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.","The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.",0.69,0.7951923208052687,0.6676542694709837,0.0,0.0,0.0,0.0,1.1524526388482157,0.9676148832912809
"Mr Alibek said: ""Our outcomes are very encouraging.","""Our outcomes are very encouraging,"" George Mason researcher Ken Alibek said.",0.76,0.7462025072446364,0.7025452328918631,0.0,0.0,0.0,0.0,0.9818454042692585,0.9244016222261356
"A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.","Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.",0.72,0.7077760731311633,0.6644862160035128,0.0,0.0,0.0,0.0,0.9830223237932824,0.9228975222271011
Wells’ other series include NBC’s ER and Third Watch.,"Wells' other series include NBC's ""ER"" and ""Third Watch.""",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.","Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.",0.6,0.5527707983925667,0.5704166637872073,0.0,0.0,0.0,0.0,0.9212846639876112,0.9506944396453456
Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.,Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,0.68,0.6183469424008424,0.6293788036814978,0.0,0.0,0.0,0.0,0.9093337388247682,0.9255570642374967
"She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.",Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.,0.76,0.7580980435789033,0.7774390504472043,0.0,0.0,0.0,0.0,0.9974974257617149,1.0229461190094793
Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.,Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.,0.72,0.607142857142857,0.6276190736630576,0.0,0.0,0.0,0.0,0.843253968253968,0.8716931578653578
The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.,"The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.",0.72,0.8703882797784892,0.8861908789116497,0.0,0.0,0.0,0.0,1.2088726108034573,1.230820665155069
Colgate shares closed Monday at $56.30 on the New York Stock Exchange.,Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.,0.48,0.7399400733959436,0.7387061760848077,0.0,0.0,0.0,0.0,1.5415418195748825,1.5389712001766829
"Several shots rang out in the darkness, but only one gator had been killed by 11 p.m.","Several shots rang out Wednesday night, but no gators were killed then.",0.48,0.4330127018922194,0.45588449572102385,0.0,0.0,0.0,0.0,0.9021097956087905,0.9497593660854664
"The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02.","The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.",0.18,0.4117647058823529,0.22483222851975182,0.0,0.0,0.0,0.0,2.287581699346405,1.2490679362208434
"Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.","Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.",0.95,0.8320502943378438,0.866783886360522,0.0,0.0,0.0,0.0,0.8758424150924672,0.9124040909058126
"The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.","The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.",0.7,0.5720775535473553,0.42305265218734467,0.0,0.0,0.0,0.0,0.8172536479247934,0.6043609316962067
"Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.","On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.",1.0,0.6784005252999681,0.7507501718173876,0.0,0.0,0.0,0.0,0.6784005252999681,0.7507501718173876
"""Unlike many early-stage Internet firms, Google is believed to be profitable.",The privately held Google is believed to be profitable.,0.72,0.5773502691896257,0.504026164654121,0.0,0.0,0.0,0.0,0.8018753738744802,0.7000363397973903
